region,period,agegroup,sex,population,deaths,region_idx,period_idx,age_idx,region_period_idx,cell_idx
Aguada,2005-2009,15-19,1,8649,6,2,6,5,15,420
Aguada,2010-2014,15-19,1,7937,3,2,7,5,16,421
Aguada,2015-2019,15-19,1,6477,3,2,8,5,17,422
Aguada,2020-2024,15-19,1,5468,1,2,9,5,18,423
Aguada,1980-1984,15-19,2,9649,3,2,1,5,10,424
Aguada,1985-1989,15-19,2,8811,4,2,2,5,11,425
Aguada,1990-1994,15-19,2,8581,1,2,3,5,12,426
Aguada,1995-1999,15-19,2,9093,3,2,4,5,13,427
Aguada,2000-2004,15-19,2,8994,3,2,5,5,14,428
Aguada,2005-2009,15-19,2,8571,1,2,6,5,15,429
Aguada,2010-2014,15-19,2,7800,0,2,7,5,16,430
Aguada,2015-2019,15-19,2,6381,1,2,8,5,17,431
Aguada,2020-2024,15-19,2,5306,0,2,9,5,18,432
Aguada,1980-1984,20-24,1,6800,5,2,1,6,10,433
Aguada,1985-1989,20-24,1,6950,17,2,2,6,11,434
Aguada,1990-1994,20-24,1,7372,12,2,3,6,12,435
Aguada,1995-1999,20-24,1,8132,10,2,4,6,13,436
Aguada,2000-2004,20-24,1,8713,10,2,5,6,14,437
Aguada,2005-2009,20-24,1,8060,9,2,6,6,15,438
Aguada,2010-2014,20-24,1,7642,7,2,7,6,16,439
Aguada,2015-2019,20-24,1,6748,10,2,8,6,17,440
Aguada,2020-2024,20-24,1,6041,7,2,9,6,18,441
Aguada,1980-1984,20-24,2,7517,5,2,1,6,10,442
Aguada,1985-1989,20-24,2,7745,6,2,2,6,11,443
Aguada,1990-1994,20-24,2,8021,3,2,3,6,12,444
Aguada,1995-1999,20-24,2,8356,5,2,4,6,13,445
Aguada,2000-2004,20-24,2,8589,6,2,5,6,14,446
Aguada,2005-2009,20-24,2,7849,0,2,6,6,15,447
Aguada,2010-2014,20-24,2,7427,3,2,7,6,16,448
Aguada,2015-2019,20-24,2,6672,1,2,8,6,17,449
Aguada,2020-2024,20-24,2,5844,3,2,9,6,18,450
Aguada,1980-1984,25-29,1,5933,12,2,1,7,10,451
Aguada,1985-1989,25-29,1,6518,7,2,2,7,11,452
Aguada,1990-1994,25-29,1,6870,14,2,3,7,12,453
Aguada,1995-1999,25-29,1,6938,18,2,4,7,13,454
Aguada,2000-2004,25-29,1,6886,10,2,5,7,14,455
Aguada,2005-2009,25-29,1,6947,6,2,6,7,15,456
Aguada,2010-2014,25-29,1,6173,13,2,7,7,16,457
Aguada,2015-2019,25-29,1,5492,8,2,8,7,17,458
Aguada,2020-2024,25-29,1,5253,6,2,9,7,18,459
Aguada,1980-1984,25-29,2,6499,2,2,1,7,10,460
Aguada,1985-1989,25-29,2,7286,1,2,2,7,11,461
Aguada,1990-1994,25-29,2,7585,3,2,3,7,12,462
Aguada,1995-1999,25-29,2,7285,6,2,4,7,13,463
Aguada,2000-2004,25-29,2,7108,3,2,5,7,14,464
Aguada,2005-2009,25-29,2,7184,0,2,6,7,15,465
Aguada,2010-2014,25-29,2,6306,3,2,7,7,16,466
Aguada,2015-2019,25-29,2,5636,2,2,8,7,17,467
Aguada,2020-2024,25-29,2,5423,5,2,9,7,18,468
Aguada,1980-1984,30-34,1,5435,12,2,1,8,10,469
Aguada,1985-1989,30-34,1,6367,14,2,2,8,11,470
Aguada,1990-1994,30-34,1,6956,12,2,3,8,12,471
Aguada,1995-1999,30-34,1,7126,16,2,4,8,13,472
Aguada,2000-2004,30-34,1,7103,14,2,5,8,14,473
Aguada,2005-2009,30-34,1,6847,6,2,6,8,15,474
Aguada,2010-2014,30-34,1,6433,6,2,7,8,16,475
Aguada,2015-2019,30-34,1,4903,6,2,8,8,17,476
Aguada,2020-2024,30-34,1,4801,8,2,9,8,18,477
Aguada,1980-1984,30-34,2,5850,3,2,1,8,10,478
Aguada,1985-1989,30-34,2,6800,3,2,2,8,11,479
Aguada,1990-1994,30-34,2,7516,5,2,3,8,12,480
Aguada,1995-1999,30-34,2,7954,3,2,4,8,13,481
Aguada,2000-2004,30-34,2,7831,6,2,5,8,14,482
Aguada,2005-2009,30-34,2,7237,2,2,6,8,15,483
Aguada,2010-2014,30-34,2,6768,2,2,7,8,16,484
Aguada,2015-2019,30-34,2,5408,1,2,8,8,17,485
Aguada,2020-2024,30-34,2,5270,0,2,9,8,18,486
Aguada,1980-1984,35-39,1,4626,8,2,1,9,10,487
Aguada,1985-1989,35-39,1,5816,17,2,2,9,11,488
Aguada,1990-1994,35-39,1,6803,25,2,3,9,12,489
Aguada,1995-1999,35-39,1,7543,24,2,4,9,13,490
Aguada,2000-2004,35-39,1,7689,25,2,5,9,14,491
Aguada,2005-2009,35-39,1,6891,9,2,6,9,15,492
Aguada,2010-2014,35-39,1,6401,13,2,7,9,16,493
Aguada,2015-2019,35-39,1,6119,10,2,8,9,17,494
Aguada,2020-2024,35-39,1,5134,13,2,9,9,18,495
Aguada,1980-1984,35-39,2,5059,4,2,1,9,10,496
Aguada,1985-1989,35-39,2,6079,5,2,2,9,11,497
Aguada,1990-1994,35-39,2,7054,9,2,3,9,12,498
Aguada,1995-1999,35-39,2,7974,9,2,4,9,13,499
Aguada,2000-2004,35-39,2,8103,6,2,5,9,14,500
Aguada,2005-2009,35-39,2,6958,5,2,6,9,15,501
Aguada,2010-2014,35-39,2,6494,4,2,7,9,16,502
Aguada,2015-2019,35-39,2,6272,7,2,8,9,17,503
Aguada,2020-2024,35-39,2,5396,8,2,9,9,18,504
Aguada,1980-1984,40-44,1,3811,10,2,1,10,10,505
Aguada,1985-1989,40-44,1,4824,16,2,2,10,11,506
Aguada,1990-1994,40-44,1,5882,30,2,3,10,12,507
Aguada,1995-1999,40-44,1,6997,36,2,4,10,13,508
Aguada,2000-2004,40-44,1,7640,24,2,5,10,14,509
Aguada,2005-2009,40-44,1,7483,21,2,6,10,15,510
Aguada,2010-2014,40-44,1,6684,19,2,7,10,16,511
Aguada,2015-2019,40-44,1,5939,12,2,8,10,17,512
Aguada,2020-2024,40-44,1,5915,19,2,9,10,18,513
Aguada,1980-1984,40-44,2,4070,5,2,1,10,10,514
Aguada,1985-1989,40-44,2,5102,12,2,2,10,11,515
Aguada,1990-1994,40-44,2,6243,11,2,3,10,12,516
Aguada,1995-1999,40-44,2,7515,13,2,4,10,13,517
Aguada,2000-2004,40-44,2,8337,12,2,5,10,14,518
Aguada,2005-2009,40-44,2,8269,9,2,6,10,15,519
Aguada,2010-2014,40-44,2,7089,5,2,7,10,16,520
Aguada,2015-2019,40-44,2,6194,5,2,8,10,17,521
Aguada,2020-2024,40-44,2,6204,9,2,9,10,18,522
Aguada,1980-1984,45-49,1,3128,16,2,1,11,10,523
Aguada,1985-1989,45-49,1,3958,21,2,2,11,11,524
Aguada,1990-1994,45-49,1,4964,20,2,3,11,12,525
Aguada,1995-1999,45-49,1,6184,30,2,4,11,13,526
Aguada,2000-2004,45-49,1,7064,25,2,5,11,14,527
Aguada,2005-2009,45-49,1,7404,20,2,6,11,15,528
Aguada,2010-2014,45-49,1,7477,23,2,7,11,16,529
Aguada,2015-2019,45-49,1,6408,28,2,8,11,17,530
Aguada,2020-2024,45-49,1,5845,16,2,9,11,18,531
Aguada,1980-1984,45-49,2,3656,11,2,1,11,10,532
Aguada,1985-1989,45-49,2,4313,9,2,2,11,11,533
Aguada,1990-1994,45-49,2,5188,9,2,3,11,12,534
Aguada,1995-1999,45-49,2,6328,5,2,4,11,13,535
Aguada,2000-2004,45-49,2,7339,8,2,5,11,14,536
Aguada,2005-2009,45-49,2,7945,11,2,6,11,15,537
Aguada,2010-2014,45-49,2,8107,13,2,7,11,16,538
Aguada,2015-2019,45-49,2,6932,9,2,8,11,17,539
Aguada,2020-2024,45-49,2,6167,19,2,9,11,18,540
Aguada,1980-1984,50-54,1,2594,25,2,1,12,10,541
Aguada,1985-1989,50-54,1,3137,23,2,2,12,11,542
Aguada,1990-1994,50-54,1,3950,43,2,3,12,12,543
Aguada,1995-1999,50-54,1,5100,40,2,4,12,13,544
Aguada,2000-2004,50-54,1,5984,38,2,5,12,14,545
Aguada,2005-2009,50-54,1,6766,45,2,6,12,15,546
Aguada,2010-2014,50-54,1,7479,43,2,7,12,16,547
Aguada,2015-2019,50-54,1,7465,31,2,8,12,17,548
Aguada,2020-2024,50-54,1,6435,37,2,9,12,18,549
Aguada,1980-1984,50-54,2,2916,17,2,1,12,10,550
Aguada,1985-1989,50-54,2,3306,13,2,2,12,11,551
Aguada,1990-1994,50-54,2,4099,11,2,3,12,12,552
Aguada,1995-1999,50-54,2,5386,22,2,4,12,13,553
Aguada,2000-2004,50-54,2,6439,15,2,5,12,14,554
Aguada,2005-2009,50-54,2,7375,18,2,6,12,15,555
Aguada,2010-2014,50-54,2,8086,15,2,7,12,16,556
Aguada,2015-2019,50-54,2,8118,12,2,8,12,17,557
Aguada,2020-2024,50-54,2,6852,21,2,9,12,18,558
Aguada,1980-1984,55-59,1,2308,20,2,1,13,10,559
Aguada,1985-1989,55-59,1,2680,30,2,2,13,11,560
Aguada,1990-1994,55-59,1,3276,33,2,3,13,12,561
Aguada,1995-1999,55-59,1,4146,49,2,4,13,13,562
Aguada,2000-2004,55-59,1,5414,42,2,5,13,14,563
Aguada,2005-2009,55-59,1,6569,52,2,6,13,15,564
Aguada,2010-2014,55-59,1,7174,57,2,7,13,16,565
Aguada,2015-2019,55-59,1,7424,53,2,8,13,17,566
Aguada,2020-2024,55-59,1,7538,42,2,9,13,18,567
Aguada,1980-1984,55-59,2,2538,18,2,1,13,10,568
Aguada,1985-1989,55-59,2,3178,19,2,2,13,11,569
Aguada,1990-1994,55-59,2,3816,17,2,3,13,12,570
Aguada,1995-1999,55-59,2,4454,26,2,4,13,13,571
Aguada,2000-2004,55-59,2,5618,12,2,5,13,14,572
Aguada,2005-2009,55-59,2,6832,26,2,6,13,15,573
Aguada,2010-2014,55-59,2,7670,22,2,7,13,16,574
Aguada,2015-2019,55-59,2,7963,19,2,8,13,17,575
Aguada,2020-2024,55-59,2,7965,31,2,9,13,18,576
Aguada,1980-1984,60-64,1,2250,42,2,1,14,10,577
Aguada,1985-1989,60-64,1,2395,39,2,2,14,11,578
Aguada,1990-1994,60-64,1,2745,47,2,3,14,12,579
Aguada,1995-1999,60-64,1,3340,55,2,4,14,13,580
Aguada,2000-2004,60-64,1,4039,58,2,5,14,14,581
Aguada,2005-2009,60-64,1,5156,48,2,6,14,15,582
Aguada,2010-2014,60-64,1,6161,81,2,7,14,16,583
Aguada,2015-2019,60-64,1,7196,59,2,8,14,17,584
Aguada,2020-2024,60-64,1,7504,98,2,9,14,18,585
Aguada,1980-1984,60-64,2,2385,35,2,1,14,10,586
Aguada,1985-1989,60-64,2,2635,28,2,2,14,11,587
Aguada,1990-1994,60-64,2,3085,35,2,3,14,12,588
Aguada,1995-1999,60-64,2,3790,32,2,4,14,13,589
Aguada,2000-2004,60-64,2,4553,35,2,5,14,14,590
Aguada,2005-2009,60-64,2,5627,45,2,6,14,15,591
Aguada,2010-2014,60-64,2,6519,43,2,7,14,16,592
Aguada,2015-2019,60-64,2,7739,36,2,8,14,17,593
Aguada,2020-2024,60-64,2,8083,41,2,9,14,18,594
Aguada,1980-1984,65-69,1,1916,51,2,1,15,10,595
Aguada,1985-1989,65-69,1,2051,44,2,2,15,11,596
Aguada,1990-1994,65-69,1,2318,56,2,3,15,12,597
Aguada,1995-1999,65-69,1,2748,70,2,4,15,13,598
Aguada,2000-2004,65-69,1,3353,73,2,5,15,14,599
Aguada,2005-2009,65-69,1,4103,91,2,6,15,15,600
Aguada,2010-2014,65-69,1,5089,90,2,7,15,16,601
Aguada,2015-2019,65-69,1,6044,86,2,8,15,17,602
Aguada,2020-2024,65-69,1,6807,134,2,9,15,18,603
Aguada,1980-1984,65-69,2,2023,42,2,1,15,10,604
Aguada,1985-1989,65-69,2,2131,40,2,2,15,11,605
Aguada,1990-1994,65-69,2,2489,43,2,3,15,12,606
Aguada,1995-1999,65-69,2,3151,44,2,4,15,13,607
Aguada,2000-2004,65-69,2,3750,52,2,5,15,14,608
Aguada,2005-2009,65-69,2,4283,56,2,6,15,15,609
Aguada,2010-2014,65-69,2,5450,42,2,7,15,16,610
Aguada,2015-2019,65-69,2,6257,63,2,8,15,17,611
Aguada,2020-2024,65-69,2,7484,66,2,9,15,18,612
Aguada,1980-1984,70-74,1,1449,68,2,1,16,10,613
Aguada,1985-1989,70-74,1,1711,62,2,2,16,11,614
Aguada,1990-1994,70-74,1,1880,58,2,3,16,12,615
Aguada,1995-1999,70-74,1,1935,75,2,4,16,13,616
Aguada,2000-2004,70-74,1,2262,81,2,5,16,14,617
Aguada,2005-2009,70-74,1,2998,81,2,6,16,15,618
Aguada,2010-2014,70-74,1,3787,93,2,7,16,16,619
Aguada,2015-2019,70-74,1,4600,109,2,8,16,17,620
Aguada,2020-2024,70-74,1,5478,113,2,9,16,18,621
Aguada,1980-1984,70-74,2,1375,47,2,1,16,10,622
Aguada,1985-1989,70-74,2,1625,59,2,2,16,11,623
Aguada,1990-1994,70-74,2,1890,58,2,3,16,12,624
Aguada,1995-1999,70-74,2,2180,82,2,4,16,13,625
Aguada,2000-2004,70-74,2,2604,85,2,5,16,14,626
Aguada,2005-2009,70-74,2,3243,72,2,6,16,15,627
Aguada,2010-2014,70-74,2,3983,63,2,7,16,16,628
Aguada,2015-2019,70-74,2,5142,76,2,8,16,17,629
Aguada,2020-2024,70-74,2,5954,113,2,9,16,18,630
Aguada,1980-1984,75-79,1,967,46,2,1,17,10,631
Aguada,1985-1989,75-79,1,1195,69,2,2,17,11,632
Aguada,1990-1994,75-79,1,1356,66,2,3,17,12,633
Aguada,1995-1999,75-79,1,1436,85,2,4,17,13,634
Aguada,2000-2004,75-79,1,1616,83,2,5,17,14,635
Aguada,2005-2009,75-79,1,1902,74,2,6,17,15,636
Aguada,2010-2014,75-79,1,2349,104,2,7,17,16,637
Aguada,2015-2019,75-79,1,3245,98,2,8,17,17,638
Aguada,2020-2024,75-79,1,3862,156,2,9,17,18,639
Aguada,1980-1984,75-79,2,973,45,2,1,17,10,640
Aguada,1985-1989,75-79,2,1245,63,2,2,17,11,641
Aguada,1990-1994,75-79,2,1469,55,2,3,17,12,642
Aguada,1995-1999,75-79,2,1634,73,2,4,17,13,643
Aguada,2000-2004,75-79,2,1977,66,2,5,17,14,644
Aguada,2005-2009,75-79,2,2484,81,2,6,17,15,645
Aguada,2010-2014,75-79,2,3084,99,2,7,17,16,646
Aguada,2015-2019,75-79,2,3809,92,2,8,17,17,647
Aguada,2020-2024,75-79,2,4691,111,2,9,17,18,648
Aguada,1980-1984,80-84,1,580,46,2,1,18,10,649
Aguada,1985-1989,80-84,1,748,71,2,2,18,11,650
Aguada,1990-1994,80-84,1,915,81,2,3,18,12,651
Aguada,1995-1999,80-84,1,1083,85,2,4,18,13,652
Aguada,2000-2004,80-84,1,1204,78,2,5,18,14,653
Aguada,2005-2009,80-84,1,1238,84,2,6,18,15,654
Aguada,2010-2014,80-84,1,1424,100,2,7,18,16,655
Aguada,2015-2019,80-84,1,1812,102,2,8,18,17,656
Aguada,2020-2024,80-84,1,2565,154,2,9,18,18,657
Aguada,1980-1984,80-84,2,523,46,2,1,18,10,658
Aguada,1985-1989,80-84,2,695,52,2,2,18,11,659
Aguada,1990-1994,80-84,2,895,62,2,3,18,12,660
Aguada,1995-1999,80-84,2,1127,80,2,4,18,13,661
Aguada,2000-2004,80-84,2,1344,94,2,5,18,14,662
Aguada,2005-2009,80-84,2,1479,98,2,6,18,15,663
Aguada,2010-2014,80-84,2,1813,84,2,7,18,16,664
Aguada,2015-2019,80-84,2,2303,98,2,8,18,17,665
Aguada,2020-2024,80-84,2,3091,127,2,9,18,18,666
Aguada,1980-1984,85+,1,385,64,2,1,19,10,667
Aguada,1985-1989,85+,1,480,80,2,2,19,11,668
Aguada,1990-1994,85+,1,598,105,2,3,19,12,669
Aguada,1995-1999,85+,1,738,105,2,4,19,13,670
Aguada,2000-2004,85+,1,819,143,2,5,19,14,671
Aguada,2005-2009,85+,1,884,158,2,6,19,15,672
Aguada,2010-2014,85+,1,977,137,2,7,19,16,673
Aguada,2015-2019,85+,1,1281,157,2,8,19,17,674
Aguada,2020-2024,85+,1,1890,217,2,9,19,18,675
Aguada,1980-1984,85+,2,509,89,2,1,19,10,676
Aguada,1985-1989,85+,2,574,86,2,2,19,11,677
Aguada,1990-1994,85+,2,700,110,2,3,19,12,678
Aguada,1995-1999,85+,2,895,142,2,4,19,13,679
Aguada,2000-2004,85+,2,1024,163,2,5,19,14,680
Aguada,2005-2009,85+,2,1119,177,2,6,19,15,681
Aguada,2010-2014,85+,2,1292,185,2,7,19,16,682
Aguada,2015-2019,85+,2,1733,195,2,8,19,17,683
Aguada,2020-2024,85+,2,2394,254,2,9,19,18,684
Aguadilla,1980-1984,0,1,3086,69,3,1,1,19,685
Aguadilla,1985-1989,0,1,2610,39,3,2,1,20,686
Aguadilla,1990-1994,0,1,2321,42,3,3,1,21,687
Aguadilla,1995-1999,0,1,2258,22,3,4,1,22,688
Aguadilla,2000-2004,0,1,2109,15,3,5,1,23,689
Aguadilla,2005-2009,0,1,1822,16,3,6,1,24,690
Aguadilla,2010-2014,0,1,1492,12,3,7,1,25,691
Aguadilla,2015-2019,0,1,919,3,3,8,1,26,692
Aguadilla,2020-2024,0,1,805,2,3,9,1,27,693
Aguadilla,1980-1984,0,2,2860,39,3,1,1,19,694
Aguadilla,1985-1989,0,2,2562,24,3,2,1,20,695
Aguadilla,1990-1994,0,2,2353,19,3,3,1,21,696
Aguadilla,1995-1999,0,2,2250,20,3,4,1,22,697
Aguadilla,2000-2004,0,2,2119,11,3,5,1,23,698
Aguadilla,2005-2009,0,2,1913,10,3,6,1,24,699
Aguadilla,2010-2014,0,2,1464,5,3,7,1,25,700
Aguadilla,2015-2019,0,2,916,10,3,8,1,26,701
Aguadilla,2020-2024,0,2,718,7,3,9,1,27,702
Aguadilla,1980-1984,01-04,1,11270,7,3,1,2,19,703
Aguadilla,1985-1989,01-04,1,10295,7,3,2,2,20,704
Aguadilla,1990-1994,01-04,1,9782,4,3,3,2,21,705
Aguadilla,1995-1999,01-04,1,9840,4,3,4,2,22,706
Aguadilla,2000-2004,01-04,1,9452,3,3,5,2,23,707
Aguadilla,2005-2009,01-04,1,8230,2,3,6,2,24,708
Aguadilla,2010-2014,01-04,1,6892,1,3,7,2,25,709
Aguadilla,2015-2019,01-04,1,4931,0,3,8,2,26,710
Aguadilla,2020-2024,01-04,1,3553,2,3,9,2,27,711
Aguadilla,1980-1984,01-04,2,10668,5,3,1,2,19,712
Aguadilla,1985-1989,01-04,2,9851,5,3,2,2,20,713
Aguadilla,1990-1994,01-04,2,9402,2,3,3,2,21,714
Aguadilla,1995-1999,01-04,2,9405,1,3,4,2,22,715
Aguadilla,2000-2004,01-04,2,8994,3,3,5,2,23,716
Aguadilla,2005-2009,01-04,2,7735,0,3,6,2,24,717
Aguadilla,2010-2014,01-04,2,6348,1,3,7,2,25,718
Aguadilla,2015-2019,01-04,2,4808,3,3,8,2,26,719
Aguadilla,2020-2024,01-04,2,3214,0,3,9,2,27,720
Aguadilla,1980-1984,05-09,1,13866,4,3,1,3,19,721
Aguadilla,1985-1989,05-09,1,13501,1,3,2,3,20,722
Aguadilla,1990-1994,05-09,1,13118,0,3,3,3,21,723
Aguadilla,1995-1999,05-09,1,12712,1,3,4,3,22,724
Aguadilla,2000-2004,05-09,1,12326,3,3,5,3,23,725
Aguadilla,2005-2009,05-09,1,11310,0,3,6,3,24,726
Aguadilla,2010-2014,05-09,1,9807,1,3,7,3,25,727
Aguadilla,2015-2019,05-09,1,7845,0,3,8,3,26,728
Aguadilla,2020-2024,05-09,1,5745,1,3,9,3,27,729
Aguadilla,1980-1984,05-09,2,13165,6,3,1,3,19,730
Aguadilla,1985-1989,05-09,2,12765,2,3,2,3,20,731
Aguadilla,1990-1994,05-09,2,12403,1,3,3,3,21,732
Aguadilla,1995-1999,05-09,2,12091,2,3,4,3,22,733
Aguadilla,2000-2004,05-09,2,11568,0,3,5,3,23,734
Aguadilla,2005-2009,05-09,2,10102,1,3,6,3,24,735
Aguadilla,2010-2014,05-09,2,8715,1,3,7,3,25,736
Aguadilla,2015-2019,05-09,2,7200,1,3,8,3,26,737
Aguadilla,2020-2024,05-09,2,5638,0,3,9,3,27,738
Aguadilla,1980-1984,10-14,1,14821,8,3,1,4,19,739
Aguadilla,1985-1989,10-14,1,14560,5,3,2,4,20,740
Aguadilla,1990-1994,10-14,1,13875,7,3,3,4,21,741
Aguadilla,1995-1999,10-14,1,12666,3,3,4,4,22,742
Aguadilla,2000-2004,10-14,1,12030,0,3,5,4,23,743
Aguadilla,2005-2009,10-14,1,11562,1,3,6,4,24,744
Aguadilla,2010-2014,10-14,1,10376,0,3,7,4,25,745
Aguadilla,2015-2019,10-14,1,8686,1,3,8,4,26,746
Aguadilla,2020-2024,10-14,1,7187,0,3,9,4,27,747
Aguadilla,1980-1984,10-14,2,14004,4,3,1,4,19,748
Aguadilla,1985-1989,10-14,2,13932,1,3,2,4,20,749
Aguadilla,1990-1994,10-14,2,13419,0,3,3,4,21,750
Aguadilla,1995-1999,10-14,2,12365,2,3,4,4,22,751
Aguadilla,2000-2004,10-14,2,11654,0,3,5,4,23,752
Aguadilla,2005-2009,10-14,2,10842,1,3,6,4,24,753
Aguadilla,2010-2014,10-14,2,9361,1,3,7,4,25,754
Aguadilla,2015-2019,10-14,2,7624,1,3,8,4,26,755
Aguadilla,2020-2024,10-14,2,6626,3,3,9,4,27,756
Aguadilla,1980-1984,15-19,1,14045,9,3,1,5,19,757
Aguadilla,1985-1989,15-19,1,14444,10,3,2,5,20,758
Aguadilla,1990-1994,15-19,1,14566,19,3,3,5,21,759
Aguadilla,1995-1999,15-19,1,14356,20,3,4,5,22,760
Aguadilla,2000-2004,15-19,1,13373,14,3,5,5,23,761
Aguadilla,2005-2009,15-19,1,11976,11,3,6,5,24,762
Aguadilla,2010-2014,15-19,1,10972,4,3,7,5,25,763
Aguadilla,2015-2019,15-19,1,9446,4,3,8,5,26,764
Aguadilla,2020-2024,15-19,1,8365,6,3,9,5,27,765
Aguadilla,1980-1984,15-19,2,14048,7,3,1,5,19,766
Aguadilla,1985-1989,15-19,2,13879,5,3,2,5,20,767
Aguadilla,1990-1994,15-19,2,13744,4,3,3,5,21,768
Aguadilla,1995-1999,15-19,2,13654,6,3,4,5,22,769
Aguadilla,2000-2004,15-19,2,12818,3,3,5,5,23,770
Aguadilla,2005-2009,15-19,2,11661,3,3,6,5,24,771
Aguadilla,2010-2014,15-19,2,10186,3,3,7,5,25,772
Aguadilla,2015-2019,15-19,2,8795,3,3,8,5,26,773
Aguadilla,2020-2024,15-19,2,7593,0,3,9,5,27,774
Aguadilla,1980-1984,20-24,1,10630,22,3,1,6,19,775
Aguadilla,1985-1989,20-24,1,11140,18,3,2,6,20,776
Aguadilla,1990-1994,20-24,1,11784,21,3,3,6,21,777
Aguadilla,1995-1999,20-24,1,12594,28,3,4,6,22,778
Aguadilla,2000-2004,20-24,1,12815,17,3,5,6,23,779
Aguadilla,2005-2009,20-24,1,10992,13,3,6,6,24,780
Aguadilla,2010-2014,20-24,1,9907,17,3,7,6,25,781
Aguadilla,2015-2019,20-24,1,9024,13,3,8,6,26,782
Aguadilla,2020-2024,20-24,1,8614,10,3,9,6,27,783
Aguadilla,1980-1984,20-24,2,11840,4,3,1,6,19,784
Aguadilla,1985-1989,20-24,2,11765,6,3,2,6,20,785
Aguadilla,1990-1994,20-24,2,11936,12,3,3,6,21,786
Aguadilla,1995-1999,20-24,2,12407,7,3,4,6,22,787
Aguadilla,2000-2004,20-24,2,12453,3,3,5,6,23,788
Aguadilla,2005-2009,20-24,2,10754,2,3,6,6,24,789
Aguadilla,2010-2014,20-24,2,9849,10,3,7,6,25,790
Aguadilla,2015-2019,20-24,2,8872,6,3,8,6,26,791
Aguadilla,2020-2024,20-24,2,8149,6,3,9,6,27,792
Aguadilla,1980-1984,25-29,1,9685,26,3,1,7,19,793
Aguadilla,1985-1989,25-29,1,10140,38,3,2,7,20,794
Aguadilla,1990-1994,25-29,1,10760,27,3,3,7,21,795
Aguadilla,1995-1999,25-29,1,11583,30,3,4,7,22,796
Aguadilla,2000-2004,25-29,1,11568,14,3,5,7,23,797
Aguadilla,2005-2009,25-29,1,10835,27,3,6,7,24,798
Aguadilla,2010-2014,25-29,1,9033,11,3,7,7,25,799
Aguadilla,2015-2019,25-29,1,8047,10,3,8,7,26,800
Aguadilla,2020-2024,25-29,1,8234,16,3,9,7,27,801
Aguadilla,1980-1984,25-29,2,10445,14,3,1,7,19,802
Aguadilla,1985-1989,25-29,2,11020,16,3,2,7,20,803
Aguadilla,1990-1994,25-29,2,11288,14,3,3,7,21,804
Aguadilla,1995-1999,25-29,2,11183,13,3,4,7,22,805
Aguadilla,2000-2004,25-29,2,10984,6,3,5,7,23,806
Aguadilla,2005-2009,25-29,2,10736,3,3,6,7,24,807
Aguadilla,2010-2014,25-29,2,9172,4,3,7,7,25,808
Aguadilla,2015-2019,25-29,2,8066,4,3,8,7,26,809
Aguadilla,2020-2024,25-29,2,8138,3,3,9,7,27,810
Aguadilla,1980-1984,30-34,1,9710,25,3,1,8,19,811
Aguadilla,1985-1989,30-34,1,9985,30,3,2,8,20,812
Aguadilla,1990-1994,30-34,1,10325,32,3,3,8,21,813
Aguadilla,1995-1999,30-34,1,10748,44,3,4,8,22,814
Aguadilla,2000-2004,30-34,1,10677,17,3,5,8,23,815
Aguadilla,2005-2009,30-34,1,9988,15,3,6,8,24,816
Aguadilla,2010-2014,30-34,1,9444,15,3,7,8,25,817
Aguadilla,2015-2019,30-34,1,7508,18,3,8,8,26,818
Aguadilla,2020-2024,30-34,1,7437,32,3,9,8,27,819
Aguadilla,1980-1984,30-34,2,10912,7,3,1,8,19,820
Aguadilla,1985-1989,30-34,2,11240,15,3,2,8,20,821
Aguadilla,1990-1994,30-34,2,11338,14,3,3,8,21,822
Aguadilla,1995-1999,30-34,2,11155,12,3,4,8,22,823
Aguadilla,2000-2004,30-34,2,10753,9,3,5,8,23,824
Aguadilla,2005-2009,30-34,2,10367,10,3,6,8,24,825
Aguadilla,2010-2014,30-34,2,9954,10,3,7,8,25,826
Aguadilla,2015-2019,30-34,2,8285,7,3,8,8,26,827
Aguadilla,2020-2024,30-34,2,7866,7,3,9,8,27,828
Aguadilla,1980-1984,35-39,1,8663,26,3,1,9,19,829
Aguadilla,1985-1989,35-39,1,9380,49,3,2,9,20,830
Aguadilla,1990-1994,35-39,1,9942,50,3,3,9,21,831
Aguadilla,1995-1999,35-39,1,10312,47,3,4,9,22,832
Aguadilla,2000-2004,35-39,1,10424,36,3,5,9,23,833
Aguadilla,2005-2009,35-39,1,9980,35,3,6,9,24,834
Aguadilla,2010-2014,35-39,1,9628,27,3,7,9,25,835
Aguadilla,2015-2019,35-39,1,9017,28,3,8,9,26,836
Aguadilla,2020-2024,35-39,1,7575,25,3,9,9,27,837
Aguadilla,1980-1984,35-39,2,9331,8,3,1,9,19,838
Aguadilla,1985-1989,35-39,2,10011,13,3,2,9,20,839
Aguadilla,1990-1994,35-39,2,10626,21,3,3,9,21,840
Aguadilla,1995-1999,35-39,2,11161,15,3,4,9,22,841
Aguadilla,2000-2004,35-39,2,11230,9,3,5,9,23,842
Aguadilla,2005-2009,35-39,2,10378,10,3,6,9,24,843
Aguadilla,2010-2014,35-39,2,9910,13,3,7,9,25,844
Aguadilla,2015-2019,35-39,2,9369,8,3,8,9,26,845
Aguadilla,2020-2024,35-39,2,8106,8,3,9,9,27,846
Aguadilla,1980-1984,40-44,1,7311,37,3,1,10,19,847
